symbol_scope,target,horizon,market_period,threshold,transaction_cost_bps,method,regime_method,score_IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.005094139262936813,0.5600308641975309,0.36691651218141935,-1.5328895923724573,-0.9621930032354372,0.0787229938271605,-0.947443479339628,3725,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.004334799713670235,0.5683899556868538,0.36197792020347824,-0.902831902407408,-0.6566434406514525,0.0690546528803545,-0.5069855222337318,856,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.016278246832359004,0.5466869886090165,0.3730429353576012,-1.7729618537403777,-0.9345701829589412,0.09549975934541954,-0.9255531266652541,2137,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.01307931151386064,0.5764512268102933,0.35843265604394864,-0.764725145341503,-0.7276610453978595,0.0572262118491921,-0.6384969836358616,732,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.009447332822613702,0.01613860822343081,0.5623070987654321,0.3743467236437301,-0.450703699911267,-0.7673266951381561,0.08445216049382716,-0.6553061485088636,3970,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.0006133046539911802,0.0008292983161159647,0.5654357459379616,0.36415945286799617,-0.7976360165708356,-0.5830560762107337,0.07651403249630724,-0.45188293155218207,947,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,-0.0012793371899677672,0.004358914007831473,0.5515000802181935,0.38168348337668595,-0.8995467877576097,-0.8045096993194358,0.09999197818065138,-0.7692307783830901,2224,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,20,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.02862710686022685,0.05064704915306511,0.5792938360263316,0.36946039434930134,0.7583731747673688,-0.3259890661167909,0.06350987432675045,1.0660581551800465,799,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,20,regime_lgbm_kmeans,kmeans,0.007158703018405403,-0.004587358321872684,0.5671682098765433,0.3704297325621096,-1.258561895104909,-0.9427420568782292,0.08082561728395062,-0.9289875498996459,3844,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,20,regime_lgbm_kmeans,kmeans,0.011239664778746968,0.014616375719514269,0.5689807976366322,0.3612785385218296,-0.16232101706181698,-0.37794618774619937,0.07326440177252586,-0.161524969862628,924,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,20,regime_lgbm_kmeans,kmeans,0.0003715525699182097,-0.008700640482831269,0.5582384084710412,0.3793713096144222,-1.4803384266425688,-0.9007468594722884,0.09433659553986844,-0.8924386908271635,2136,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,20,regime_lgbm_kmeans,kmeans,0.010509057538835357,-0.01310392862964137,0.5819868342309994,0.3615879591717404,-1.1453963978797552,-0.817855858807685,0.06328545780969479,-0.780441451806093,784,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.05,20,regime_lgbm_vol_bucket,vol_bucket,-0.0019842160448648883,-0.005472521614794038,0.5569830246913581,0.3678924359920577,-1.3818328498775005,-0.9476639359374691,0.08290895061728396,-0.9387192321398805,3916,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.05,20,regime_lgbm_vol_bucket,vol_bucket,-0.0031543835465624977,-0.004310821171994927,0.559231905465288,0.35953856151960856,-0.856048054288849,-0.6081248141231561,0.07806499261447562,-0.503478318359172,975,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.05,20,regime_lgbm_vol_bucket,vol_bucket,-0.010030950497632024,-0.013334902330633386,0.5425156425477298,0.3742150929819544,-1.5586128519248583,-0.9155348909301909,0.10143590566340446,-0.9026161423292286,2279,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.05,20,regime_lgbm_vol_bucket,vol_bucket,0.009623572182529837,0.007420351409525039,0.5816876122082585,0.36229413985769865,-0.5307795004703635,-0.6583001838019101,0.05326152004787552,-0.5133721054434417,662,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,global_lgbm,none,0.002370356245843793,0.00042687115022804653,0.5739197530864197,0.3593382523520498,-0.2030619519338517,-0.581469470777659,0.045910493827160496,-0.2987371742664088,2302,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,global_lgbm,none,0.0020630341837073094,0.01547885900379834,0.5819793205317577,0.35683692400702127,0.49887523034977177,-0.20385022254952612,0.04025110782865583,0.2701636453425864,528,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,global_lgbm,none,-0.002675696715294732,-0.015251500363613783,0.5597625541472806,0.3618599099239815,-0.6443402160359225,-0.6369195444513585,0.05867960853521579,-0.5350214000897597,1407,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,global_lgbm,none,0.0036620938311583214,0.01629003836643598,0.5921603830041892,0.3560049507939156,-0.23252618175303735,-0.5044211630318921,0.027827648114901255,-0.21538130882882445,367,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_contrastive,contrastive,-0.011001971921415634,-0.005100727651101666,0.5630401234567901,0.36858699625629415,-0.6412869105142371,-0.8925842955684475,0.07141203703703704,-0.7364453508741005,3474,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_contrastive,contrastive,0.0009352034789543056,0.015549411962781392,0.5663220088626293,0.36281241854966856,-0.1785432633505219,-0.4607173080986842,0.07385524372230429,-0.19488171829304324,938,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.018924426570255226,0.5492539708005776,0.37394331613659243,-1.2431988155474905,-0.8832232664786284,0.0839082303866517,-0.8207540541527384,1956,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0005681538886284863,0.5854278874925194,0.3621996933985889,-0.4084243674292532,-0.7256926840729659,0.045631358467983246,-0.42484523353068104,580,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,0.0004525510444610071,0.563233024691358,0.37124655799354594,-0.2835300721271286,-0.6710108260315533,0.07341820987654321,-0.4804265394395837,3547,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.009698263601726584,0.5630723781388478,0.35822848504759625,-0.7713108041299074,-0.5645832785904593,0.07119645494830133,-0.45708275311540825,908,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.004202945285416903,0.551660516605166,0.38224390480356446,-0.26180015485761987,-0.5545651100990117,0.08727739451307556,-0.3714129842141155,2005,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.003560304509559275,0.5849790544584081,0.3608652750864856,-0.15621221993344678,-0.5871546429169852,0.049820466786355475,-0.2520724389063246,634,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_hmm,hmm,0.0051131260203158314,0.004350268528949431,0.5622685185185186,0.3667996651050464,-0.009452085009436522,-0.5867291662184974,0.07581018518518519,-0.14281042607784156,3652,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.00595982306950705,0.5664697193500738,0.357662280594156,-0.3935876267204225,-0.412607374484633,0.07045790251107828,-0.2677629881073864,895,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.006194947801507206,0.5494946253810364,0.3736848310000769,-0.6029595514036777,-0.7376363256405613,0.09168939515482111,-0.6048803966033078,2099,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_hmm,hmm,0.03135967510048076,0.0329797519176112,0.5818372232196289,0.3610215732159538,0.6983655764964815,-0.46681772121877546,0.051615798922800715,0.8330140257885987,658,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.007059699775676844,0.5600308641975309,0.363635167544817,-0.7811270498797961,-0.8499252558461786,0.07509645061728396,-0.7760775482206397,3615,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.0033706357402865294,0.5695716395864107,0.36031143838411395,-0.2913941307305177,-0.5216198273030698,0.06499261447562776,-0.23111144982575227,824,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.018386749978155974,0.5458045884806674,0.3679410895969039,-1.0240240346014793,-0.8017557911250159,0.09092732231670143,-0.7685162650689386,2075,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.00830288593542993,0.5769000598444045,0.3572816553111526,-0.47232148220190995,-0.6413161754421782,0.05580490724117295,-0.4723521697491815,716,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.009447332822613702,0.014607312419757844,0.5614583333333333,0.37031277480843444,0.36190398306627686,-0.5271385633486817,0.08113425925925925,0.7161137127233741,3898,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.0006133046539911802,0.002821063638204417,0.5649926144756278,0.3614496816712513,-0.07703718770209765,-0.367062533484358,0.07355982274741507,-0.10139529437572459,925,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,-0.0012793371899677672,0.0035652115350249315,0.5506176800898444,0.37663519533804674,-0.03723020412809497,-0.5359057383942113,0.09566019573239211,-0.1691770055179712,2187,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.02862710686022685,0.044419344476283186,0.578096947935368,0.36620916403667403,1.0583813641754505,-0.37582508629621086,0.061714542190305206,1.8690636058238708,786,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_kmeans,kmeans,0.007158703018405403,-0.00295190540536458,0.5673225308641975,0.3676304647594526,-0.36684137774499037,-0.7853443646114461,0.0775462962962963,-0.5762950847792184,3753,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_kmeans,kmeans,0.011239664778746968,0.01684143709048363,0.5673559822747415,0.35683222442887425,0.5757883047198982,-0.33333362131107097,0.07031019202363367,0.39950477268769924,901,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_kmeans,kmeans,0.0003715525699182097,-0.007112847423695516,0.5595218995668217,0.3772282288187851,-0.5677304305737558,-0.7329071346574432,0.0901251403818386,-0.597625321978291,2079,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_kmeans,kmeans,0.010509057538835357,-0.011685988171902202,0.5818372232196289,0.3593639007659614,-0.6055373692585225,-0.681954828198933,0.06141532016756433,-0.5812577026249599,773,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,5,regime_lgbm_vol_bucket,vol_bucket,-0.0019842160448648883,-0.004252548735331506,0.5571759259259259,0.3653081379755772,-0.5175962961340698,-0.7677141770834663,0.0785108024691358,-0.6708844117738035,3780,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,5,regime_lgbm_vol_bucket,vol_bucket,-0.0031543835465624977,-0.004722500085664099,0.5599704579025111,0.35778922718921624,-0.21581783818259567,-0.45374402698885113,0.0740768094534712,-0.19835914428601298,940,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,5,regime_lgbm_vol_bucket,vol_bucket,-0.010030950497632024,-0.012023622846336821,0.5419541151933258,0.36990705265139373,-0.6255451419235394,-0.7683674066463895,0.09537943205519012,-0.6226875032890888,2194,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,5,regime_lgbm_vol_bucket,vol_bucket,0.009623572182529837,0.010063664711498216,0.5827348892878516,0.36238545755171564,-0.10101468525825093,-0.6466218095103615,0.0515409934171155,-0.22109692616991938,646,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,global_lgbm,none,0.002370356245843793,0.00042687115022804653,0.5739197530864197,0.3593382523520498,-0.42126727218662813,-0.6623167675876829,0.045910493827160496,-0.4792425771948974,2302,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,global_lgbm,none,0.0020630341837073094,0.01547885900379834,0.5819793205317577,0.35683692400702127,0.34029931374379946,-0.23806859241047398,0.04025110782865583,0.16325127747562296,528,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,global_lgbm,none,-0.002675696715294732,-0.015251500363613783,0.5597625541472806,0.3618599099239815,-0.8754762339613721,-0.6860856262263264,0.05867960853521579,-0.6373783891612741,1407,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,global_lgbm,none,0.0036620938311583214,0.01629003836643598,0.5921603830041892,0.3560049507939156,-0.3222172552020724,-0.5209089278677635,0.027827648114901255,-0.2661918371005858,367,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_contrastive,contrastive,-0.011001971921415634,-0.005100727651101666,0.5630401234567901,0.36858699625629415,-0.8907343644673311,-0.9239749678174527,0.07141203703703704,-0.8341157133928787,3474,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_contrastive,contrastive,0.0009352034789543056,0.015549411962781392,0.5663220088626293,0.36281241854966856,-0.3842862398216227,-0.47659842612330566,0.07385524372230429,-0.3147882627276901,938,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.018924426570255226,0.5492539708005776,0.37394331613659243,-1.5143798263769868,-0.9096454259731936,0.0839082303866517,-0.8740519756662783,1956,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0005681538886284863,0.5854278874925194,0.3621996933985889,-0.5168182626490087,-0.7437907668198271,0.045631358467983246,-0.4857101366041392,580,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,0.0004525510444610071,0.563233024691358,0.37124655799354594,-0.5450566524607068,-0.7653065540700281,0.07341820987654321,-0.6772067891389206,3547,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.009698263601726584,0.5630723781388478,0.35822848504759625,-0.9878586228479266,-0.6157248046450372,0.07119645494830133,-0.5346867006292364,908,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.004202945285416903,0.551660516605166,0.38224390480356446,-0.5379842571864936,-0.6387284992131607,0.08727739451307556,-0.5653235478655455,2005,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.003560304509559275,0.5849790544584081,0.3608652750864856,-0.27511886044559547,-0.6063471223013758,0.049820466786355475,-0.3383436317589984,634,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_hmm,hmm,0.0051131260203158314,0.004350268528949431,0.5622685185185186,0.3667996651050464,-0.2818859230527682,-0.6771727093040677,0.07581018518518519,-0.47562040194169797,3652,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.00595982306950705,0.5664697193500738,0.357662280594156,-0.6311070431984728,-0.4868645057400755,0.07045790251107828,-0.3738494099426407,895,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.006194947801507206,0.5494946253810364,0.3736848310000769,-0.8919110990324455,-0.7898333309747574,0.09168939515482111,-0.7324120792268088,2099,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_hmm,hmm,0.03135967510048076,0.0329797519176112,0.5818372232196289,0.3610215732159538,0.5798221701633567,-0.46918734843511184,0.051615798922800715,0.615522880474296,658,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.007059699775676844,0.5600308641975309,0.363635167544817,-1.058886162682398,-0.905446113728532,0.07509645061728396,-0.8623796878974272,3615,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.0033706357402865294,0.5695716395864107,0.36031143838411395,-0.49257708133188666,-0.5647402199259004,0.06499261447562776,-0.331817063143517,824,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.018386749978155974,0.5458045884806674,0.3679410895969039,-1.3130877044851315,-0.8636152533592524,0.09092732231670143,-0.8421164197249877,2075,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.00830288593542993,0.5769000598444045,0.3572816553111526,-0.5981397017470604,-0.6622588392883756,0.05580490724117295,-0.5383640154062783,716,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.009447332822613702,0.014607312419757844,0.5614583333333333,0.37031277480843444,0.08847816219131696,-0.5930598059955067,0.08113425925925925,0.014246031390735547,3898,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.0006133046539911802,0.002821063638204417,0.5649926144756278,0.3614496816712513,-0.31471917725860743,-0.4431776938322671,0.07355982274741507,-0.2336744256882689,925,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,-0.0012793371899677672,0.0035652115350249315,0.5506176800898444,0.37663519533804674,-0.31967805202149996,-0.5914068962859144,0.09566019573239211,-0.44498249749333285,2187,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,0.02862710686022685,0.044419344476283186,0.578096947935368,0.36620916403667403,0.9289544704435971,-0.37775367078355865,0.061714542190305206,1.4744634337044293,786,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_kmeans,kmeans,0.007158703018405403,-0.00295190540536458,0.5673225308641975,0.3676304647594526,-0.6288057052541319,-0.8400253456357479,0.0775462962962963,-0.7437116056736341,3753,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_kmeans,kmeans,0.011239664778746968,0.01684143709048363,0.5673559822747415,0.35683222442887425,0.351608101421341,-0.3554180371167188,0.07031019202363367,0.20081119448548446,901,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_kmeans,kmeans,0.0003715525699182097,-0.007112847423695516,0.5595218995668217,0.3772282288187851,-0.840103788691751,-0.7887371267480042,0.0901251403818386,-0.7244103960208048,2079,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_kmeans,kmeans,0.010509057538835357,-0.011685988171902202,0.5818372232196289,0.3593639007659614,-0.7294658576906149,-0.7112419116264117,0.06141532016756433,-0.6375521480273749,773,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,10,regime_lgbm_vol_bucket,vol_bucket,-0.0019842160448648883,-0.004252548735331506,0.5571759259259259,0.3653081379755772,-0.7902142285365071,-0.8402471161887405,0.0785108024691358,-0.8021682513034906,3780,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,10,regime_lgbm_vol_bucket,vol_bucket,-0.0031543835465624977,-0.004722500085664099,0.5599704579025111,0.35778922718921624,-0.44135427494763496,-0.5018710396016424,0.0740768094534712,-0.3193891798804934,940,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,10,regime_lgbm_vol_bucket,vol_bucket,-0.010030950497632024,-0.012023622846336821,0.5419541151933258,0.36990705265139373,-0.9203817707520456,-0.8257836919123742,0.09537943205519012,-0.7479987741161462,2194,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,10,regime_lgbm_vol_bucket,vol_bucket,0.009623572182529837,0.010063664711498216,0.5827348892878516,0.36238545755171564,-0.21613218442549847,-0.6518635996948678,0.0515409934171155,-0.31147646868899004,646,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,20,global_lgbm,none,0.002370356245843793,0.00042687115022804653,0.5739197530864197,0.3593382523520498,-0.8564284213171616,-0.7801990671263924,0.045910493827160496,-0.7128668733100063,2302,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,20,global_lgbm,none,0.0020630341837073094,0.01547885900379834,0.5819793205317577,0.35683692400702127,0.023689630409075953,-0.3159950831010355,0.04025110782865583,-0.02438585333656418,528,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,20,global_lgbm,none,-0.002675696715294732,-0.015251500363613783,0.5597625541472806,0.3618599099239815,-1.3356802660449703,-0.7846045495646078,0.05867960853521579,-0.7794921911140851,1407,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,20,global_lgbm,none,0.0036620938311583214,0.01629003836643598,0.5921603830041892,0.3560049507939156,-0.5012417421274428,-0.5522670017329805,0.027827648114901255,-0.35818208604949064,367,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,20,regime_lgbm_contrastive,contrastive,-0.011001971921415634,-0.005100727651101666,0.5630401234567901,0.36858699625629415,-1.3880101440922934,-0.9619499542846187,0.07141203703703704,-0.9342993843516363,3474,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,20,regime_lgbm_contrastive,contrastive,0.0009352034789543056,0.015549411962781392,0.5663220088626293,0.36281241854966856,-0.7944847938608075,-0.5674717944216605,0.07385524372230429,-0.5037415802327225,938,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,20,regime_lgbm_contrastive,contrastive,-0.015033916102144477,-0.018924426570255226,0.5492539708005776,0.37394331613659243,-2.0536317322481303,-0.9471605031430034,0.0839082303866517,-0.9378317570505222,1956,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,20,regime_lgbm_contrastive,contrastive,-0.016365295966038185,0.0005681538886284863,0.5854278874925194,0.3621996933985889,-0.7332828024464366,-0.7770439332019429,0.045631358467983246,-0.5888311647814604,580,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0026100348883464418,0.0004525510444610071,0.563233024691358,0.37124655799354594,-1.066314924745458,-0.8880034902545111,0.07341820987654321,-0.8754428421444858,3547,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.009975296184873835,-0.009698263601726584,0.5630723781388478,0.35822848504759625,-1.4191940720247929,-0.7138634457879488,0.07119645494830133,-0.6582369497868832,908,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,20,regime_lgbm_contrastive_hmm,contrastive_hmm,-0.0036937383874110262,0.004202945285416903,0.551660516605166,0.38224390480356446,-1.0879591526490582,-0.7976630510397902,0.08727739451307556,-0.7921970872007328,2005,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,20,regime_lgbm_contrastive_hmm,contrastive_hmm,0.002951166954844619,0.003560304509559275,0.5849790544584081,0.3608652750864856,-0.5124254565845685,-0.6427141036685944,0.049820466786355475,-0.482226986169462,634,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,20,regime_lgbm_hmm,hmm,0.0051131260203158314,0.004350268528949431,0.5622685185185186,0.3667996651050464,-0.8252522771349277,-0.830046370462443,0.07581018518518519,-0.8038135468282327,3652,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,20,regime_lgbm_hmm,hmm,-1.7688133775334205e-05,-0.00595982306950705,0.5664697193500738,0.357662280594156,-1.1038224343853598,-0.6084396445755407,0.07045790251107828,-0.542187975334915,895,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,20,regime_lgbm_hmm,hmm,-0.012999403838607633,-0.006194947801507206,0.5494946253810364,0.3736848310000769,-1.4672463284501804,-0.8899993232890029,0.09168939515482111,-0.8773072855243778,2099,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,20,regime_lgbm_hmm,hmm,0.03135967510048076,0.0329797519176112,0.5818372232196289,0.3610215732159538,0.3427338603760317,-0.47634224238049494,0.051615798922800715,0.25478388843537103,658,6684
BTCUSDT+ETHUSDT,tb_label_8h,8h,all,0.07,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.009163474213762119,-0.007059699775676844,0.5600308641975309,0.363635167544817,-1.6125695439685657,-0.9624755256991543,0.07509645061728396,-0.9480316741224851,3615,25920
BTCUSDT+ETHUSDT,tb_label_8h,8h,bull,0.07,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.02691815864326079,-0.0033706357402865294,0.5695716395864107,0.36031143838411395,-0.894547906811219,-0.639693616260566,0.06499261447562776,-0.49543218931176136,824,6770
BTCUSDT+ETHUSDT,tb_label_8h,8h,sideways,0.07,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,-0.016450840470796438,-0.018386749978155974,0.5458045884806674,0.3679410895969039,-1.888016129426213,-0.9354675327969277,0.09092732231670143,-0.9265741426598981,2075,12466
BTCUSDT+ETHUSDT,tb_label_8h,8h,bear,0.07,20,regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,0.01142245874703386,0.00830288593542993,0.5769000598444045,0.3572816553111526,-0.8492627722041936,-0.7005602114098026,0.05580490724117295,-0.6466780994929782,716,6684
