method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,11,-0.045557014460134854,0.006927920280249688,0.4840277777777778,0.3543191700681119,-0.7896850041218286,-0.2413118627678143,0.13541666666666666,-0.0745691964203179,346,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,12,0.05318449065131885,0.014472026307915985,0.575,0.35253205805678856,-0.45515552975491747,-0.14329195841323314,0.058333333333333334,-0.04872555048816951,159,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,13,0.08961007505845753,0.030454831626150827,0.5416666666666666,0.34264477462420834,0.5988814279729905,-0.04757051292736299,0.03680555555555556,0.03422874496706951,103,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,14,0.012646004483695239,-0.0009544777055173133,0.6430555555555556,0.37893624925331254,-0.8919175284784604,-0.13243598481920588,0.05277777777777778,-0.08457966371848491,138,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,15,0.05767399648247778,0.0499253400517278,0.5659722222222222,0.411514815277968,1.6925452909324048,-0.13534901543638037,0.10416666666666667,0.150296894482844,277,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,16,-0.01824720865489633,-0.037474475206385194,0.5652777777777778,0.35705708030225086,-3.6324863518311816,-0.3554687814466775,0.04791666666666667,-0.3554687814466775,127,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,17,-0.05636817029285901,-0.06949113862439453,0.5430555555555555,0.32947905496283664,-4.67168821887211,-0.2575744533839954,0.04097222222222222,-0.2577600597706494,116,1440
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,18,-0.07125015038445921,-0.035431766840284575,0.5888888888888889,0.36997310833177427,-1.7546247548527927,-0.22105114183567387,0.07534722222222222,-0.14305273716184175,206,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,1,0.02303206352346455,0.012076337215151552,0.5583333333333333,0.35463637224115857,0.7852323117614735,-0.13541943252450284,0.05,0.06984546599627017,138,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,2,-0.05728314819066013,-0.0674109514176612,0.5763888888888888,0.34947295694458763,-4.366107529581478,-0.34886648029020756,0.08263888888888889,-0.322455275137588,222,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,3,0.0633357548623199,0.033722194021947684,0.5729166666666666,0.40252480854877487,1.6408021382399685,-0.14559890192226865,0.10277777777777777,0.24814638651411114,259,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,4,0.023540088833252922,0.039276930335491615,0.5340277777777778,0.37145629620638126,0.9506321271014112,-0.11985677543007575,0.09444444444444444,0.14798289290878497,233,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,5,0.03905874627902423,0.05661666155174372,0.5729166666666666,0.3969399240374347,2.15854778041414,-0.1741360747504431,0.09131944444444444,0.2904761459518821,255,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,6,-0.012177965379178429,0.04070420729558184,0.5777777777777777,0.4018386861745924,1.780596571983114,-0.15063269306308993,0.08333333333333333,0.2772891541325806,216,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,7,0.08112902804276619,0.03197617704397931,0.5715277777777777,0.38701480721969395,0.782134950169666,-0.1191834337850918,0.10347222222222222,0.07901552969122316,269,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,8,-0.009907931771263166,0.017373904565658217,0.5451388888888888,0.3927052420222905,-0.12724642693746255,-0.18996860777211755,0.11701388888888889,-0.023101862002271933,291,1440
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,9,-0.06814155889652364,-0.049390845274270415,0.5430555555555555,0.36193899782135075,-2.722472302331636,-0.2688308583193031,0.11215277777777778,-0.2507122098058092,283,1440
