fold,method,candidate_id,candidate_params,inner_validation_nll,inner_validation_mean_asset_ic,inner_validation_turnover,turnover_increase_vs_baseline,coverage_ok
1,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=1.5,1.009681562114801,0.007341374345557729,0.06027777777777778,0.0,True
1,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=2.0,1.0096810777622487,0.007341402151854576,0.06027777777777778,0.0,True
2,global_lgbm,baseline,none,0.9630196256613226,-0.10474035330509923,0.03833333333333333,0.0,True
2,global_lgbm,p41_prob_temperature,temperature=0.75,0.9940435334081652,-0.09418634099854276,0.03833333333333333,0.0,True
2,global_lgbm,p41_prob_temperature,temperature=1.0,0.9630196256613226,-0.10474035330509923,0.03833333333333333,0.0,True
2,global_lgbm,p41_prob_temperature,temperature=1.25,0.9603956298535132,-0.11094677840049716,0.03833333333333333,0.0,True
2,global_lgbm,p41_prob_temperature,temperature=1.5,0.9662878996139407,-0.11493094619127282,0.03833333333333333,0.0,True
2,global_lgbm,p41_prob_temperature,temperature=2.0,0.98294986554248,-0.11959116887199779,0.03833333333333333,0.0,True
2,global_lgbm,p41_prior_blend,prior_blend_weight=0.0,0.9630196256613226,-0.10474035330509923,0.03833333333333333,0.0,True
2,global_lgbm,p41_prior_blend,prior_blend_weight=0.05,0.9609632204302162,-0.10474035330509923,0.03388888888888889,-0.1159420289855071,True
2,global_lgbm,p41_prior_blend,prior_blend_weight=0.1,0.9592869291373389,-0.10474035330509923,0.025,-0.3478260869565217,True
2,global_lgbm,p41_prior_blend,prior_blend_weight=0.2,0.9569001457440612,-0.10474035330509923,0.011111111111111112,-0.7101449275362318,True
2,regime_lgbm_kmeans,baseline,none,0.9742512181537499,-0.0783085169613686,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prob_temperature,temperature=0.75,1.0153696499796385,-0.07098623605710516,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.0,0.9742512181537499,-0.0783085169613686,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.25,0.9660518072007398,-0.08286950820197096,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.5,0.9687350287111127,-0.08596124369768046,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prob_temperature,temperature=2.0,0.9822997209827516,-0.08982746954457517,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.0,0.9742512181537499,-0.0783085169613686,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.05,0.9700990073816148,-0.0783085169613686,0.05444444444444444,-0.11312217194570141,True
2,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.1,0.9668004860894082,-0.07830851696136859,0.04555555555555556,-0.25791855203619907,True
2,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.2,0.9619061450032836,-0.0783085169613686,0.03222222222222222,-0.47511312217194573,True
2,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.0,0.9742512181537499,-0.0783085169613686,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.25,0.9684101337909515,-0.08675790316659346,0.05361111111111111,-0.12669683257918554,True
2,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9647740175806705,-0.09502186951842824,0.04611111111111111,-0.24886877828054302,True
2,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=0.5,0.974251218153553,-0.07830851696136724,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=0.75,0.974251218153553,-0.07830851696136724,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=1.0,0.9742512181537499,-0.0783085169613686,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=1.5,0.9742512161835537,-0.07830851694787966,0.06138888888888889,0.0,True
2,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=2.0,0.9742510211359147,-0.07830851561233738,0.06138888888888889,0.0,True
2,regime_lgbm_hmm,baseline,none,0.9738637472933629,-0.08390638993161462,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prob_temperature,temperature=0.75,1.015160145373912,-0.07398158793498502,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prob_temperature,temperature=1.0,0.9738637472933628,-0.08390638993161462,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prob_temperature,temperature=1.25,0.965676004332967,-0.08990108301822831,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prob_temperature,temperature=1.5,0.9684062833674228,-0.09377444894911682,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prob_temperature,temperature=2.0,0.9820611240515733,-0.09831745728017256,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prior_blend,prior_blend_weight=0.0,0.9738637472933629,-0.0839063899316146,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_prior_blend,prior_blend_weight=0.05,0.9697551993697395,-0.0839063899316146,0.05361111111111111,-0.11872146118721469,True
2,regime_lgbm_hmm,p41_prior_blend,prior_blend_weight=0.1,0.966418331383182,-0.0839063899316146,0.04861111111111111,-0.20091324200913244,True
2,regime_lgbm_hmm,p41_prior_blend,prior_blend_weight=0.2,0.9614523561884121,-0.08390638993161462,0.030555555555555555,-0.497716894977169,True
2,regime_lgbm_hmm,p41_global_regime_shrinkage,global_regime_shrinkage=0.0,0.9738637472933629,-0.08390638993161462,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_global_regime_shrinkage,global_regime_shrinkage=0.25,0.968263774657572,-0.09138602520892097,0.051666666666666666,-0.15068493150684936,True
2,regime_lgbm_hmm,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9647740758010966,-0.09831975891910862,0.04611111111111111,-0.2420091324200914,True
2,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=0.5,0.9752889726762505,-0.08366328548431548,0.06638888888888889,0.0913242009132419,True
2,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=0.75,0.9745839464183658,-0.08368974183491694,0.06194444444444445,0.018264840182648404,True
2,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=1.0,0.9738637472933629,-0.08390638993161462,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=1.5,0.9724065146302936,-0.08483495478828484,0.060833333333333336,0.0,True
2,regime_lgbm_hmm,p41_posterior_temperature,posterior_temperature=2.0,0.9710570879710101,-0.08612721309591467,0.058611111111111114,-0.03652968036529681,True
2,regime_lgbm_vol_bucket,baseline,none,0.9829592825827005,-0.09548362704085503,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=0.75,1.0299571292692644,-0.08742303803029794,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.0,0.9829592825827005,-0.09548362704085503,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.25,0.9718881019515533,-0.09960272527088306,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=1.5,0.9729697173844506,-0.10201239178806662,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prob_temperature,temperature=2.0,0.9849011236178664,-0.10463293116907249,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.0,0.9829592825827005,-0.09548362704085503,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.05,0.9782710012117773,-0.09548362704085503,0.058333333333333334,-0.10256410256410257,True
2,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.1,0.974343025025453,-0.09548362704085503,0.04888888888888889,-0.24786324786324784,True
2,regime_lgbm_vol_bucket,p41_prior_blend,prior_blend_weight=0.2,0.9682299921592297,-0.09548362704085503,0.030555555555555555,-0.5299145299145299,True
2,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.0,0.9829592825827005,-0.09548362704085503,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.25,0.9738135227621535,-0.1018395732823671,0.05333333333333334,-0.17948717948717946,True
2,regime_lgbm_vol_bucket,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9676810141553882,-0.10691492333722455,0.042222222222222223,-0.3504273504273504,True
2,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=0.5,0.9829592825824486,-0.09548362704103049,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=0.75,0.9829592825824486,-0.09548362704103049,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=1.0,0.9829592825827005,-0.09548362704085503,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=1.5,0.9829592800642347,-0.09548362879523045,0.065,0.0,True
2,regime_lgbm_vol_bucket,p41_posterior_temperature,posterior_temperature=2.0,0.982959030739041,-0.09548380247809243,0.065,0.0,True
3,global_lgbm,baseline,none,0.9546237415758456,0.05089909656541484,0.057777777777777775,0.0,True
3,global_lgbm,p41_prob_temperature,temperature=0.75,0.9659993201432538,0.052769602786548686,0.057777777777777775,0.0,True
3,global_lgbm,p41_prob_temperature,temperature=1.0,0.9546237415758456,0.05089909656541484,0.057777777777777775,0.0,True
3,global_lgbm,p41_prob_temperature,temperature=1.25,0.9605479626791728,0.049372872734316016,0.057777777777777775,0.0,True
3,global_lgbm,p41_prob_temperature,temperature=1.5,0.9704806034505233,0.04821816518718268,0.057777777777777775,0.0,True
3,global_lgbm,p41_prob_temperature,temperature=2.0,0.9900772951052723,0.04668194982466065,0.057777777777777775,0.0,True
3,global_lgbm,p41_prior_blend,prior_blend_weight=0.0,0.9546237415758456,0.050899096565414824,0.057777777777777775,0.0,True
3,global_lgbm,p41_prior_blend,prior_blend_weight=0.05,0.954231098226102,0.05089909656541484,0.05277777777777778,-0.0865384615384615,True
3,global_lgbm,p41_prior_blend,prior_blend_weight=0.1,0.9540798530705755,0.05089909656541484,0.043333333333333335,-0.24999999999999994,True
3,global_lgbm,p41_prior_blend,prior_blend_weight=0.2,0.9544643632756697,0.050899096565414824,0.024444444444444446,-0.5769230769230769,True
3,regime_lgbm_kmeans,baseline,none,0.9641605946781806,0.03938307693817187,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prob_temperature,temperature=0.75,0.9835876137555302,0.04006731931150877,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.0,0.9641605946781806,0.03938307693817187,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.25,0.965816360070391,0.03879414988699685,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prob_temperature,temperature=1.5,0.9733288763398313,0.038293503141261745,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prob_temperature,temperature=2.0,0.990581451370458,0.03754051439701975,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.0,0.9641605946781806,0.03938307693817187,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.05,0.9625409780116964,0.03938307693817187,0.07055555555555555,-0.14189189189189197,True
3,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.1,0.9612927976913709,0.03938307693817187,0.06444444444444444,-0.21621621621621626,True
3,regime_lgbm_kmeans,p41_prior_blend,prior_blend_weight=0.2,0.9597980838180855,0.03938307693817187,0.043333333333333335,-0.47297297297297297,True
3,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.0,0.9641605946781806,0.03938307693817187,0.08222222222222222,0.0,True
3,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.25,0.9597041322026755,0.04307493676292214,0.07555555555555556,-0.0810810810810811,True
3,regime_lgbm_kmeans,p41_global_regime_shrinkage,global_regime_shrinkage=0.5,0.9567108074308827,0.046872712246009494,0.07,-0.1486486486486486,True
3,regime_lgbm_kmeans,p41_posterior_temperature,posterior_temperature=0.5,0.9641605946780553,0.03938307693823567,0.08222222222222222,0.0,True
