method,symbol,regime,n_rows,pct_rows,avg_vol_20h,avg_forward_return_8h,avg_vol_adj_return_8h,avg_amihud,avg_volume_zscore,avg_ret_autocorr,feature_ic_vs_target
hmm,LTCUSDT,3,6183,0.00589217407214697,0.006057325101020719,-0.00041446850857444734,-0.02433559205091404,3.0624986855921727e-07,0.04837249146086364,-0.08552452629128439,-0.0022548516283121506
hmm,NEARUSDT,0,770,0.000733781988606367,0.004061372499399943,0.0027923076547931797,0.2355380108430461,1.4941986189380753e-08,-0.10936107642542342,-0.07272176934903968,-0.03919567511605779
hmm,NEARUSDT,1,7800,0.00743311624822034,0.010517458089358448,-0.00045807041772173484,-0.017198407155616248,1.6504146558038878e-08,-0.3667096039498608,-0.07096469520624485,0.0035911130108376276
hmm,NEARUSDT,2,3599,0.0034297160740185905,0.015486380974189905,0.0003499195243914754,-0.012136977619063493,1.4257767057139029e-08,0.8442871287435424,-0.05817398728098963,-0.006047775275383445
hmm,NEARUSDT,3,5267,0.005019259394791863,0.006330375653928501,0.00022036356228515933,0.019529229328131507,1.6284189803702563e-08,0.04818143753022398,-0.09521276205241079,0.016840484773722804
hmm,SHIBUSDT,0,3165,0.003016129862258638,0.0039117249452172735,-0.00023101189349469104,-0.017979489179088752,1.0137227029789673e-13,-0.036641578191289846,-0.08430125685907404,-0.024328832853404963
hmm,SHIBUSDT,1,5300,0.005050707194303564,0.010241721119776682,-0.0009622816910549148,-0.04484629858811804,8.086870688989593e-14,-0.3727465653002823,-0.07263787442807125,-0.012871326064459737
hmm,SHIBUSDT,2,1968,0.001875432407243286,0.01521104062096182,0.0009944381284473793,-0.02577346486107695,6.41076673270984e-14,1.0161240601707942,-0.06119303601697771,-0.036697959064730216
hmm,SHIBUSDT,3,7003,0.006673604241831672,0.006167310302509101,-0.00023476497893568183,-0.021732833173716843,9.850017969954863e-14,0.05880011956492403,-0.08995910547924364,0.024811853973280958
hmm,SOLUSDT,0,2675,0.00254917768769095,0.003713151402467728,-0.00020261394301210255,-0.036151677253858504,4.277634579760291e-08,-0.07313768602377388,-0.09021151333652237,-0.00922503574785978
hmm,SOLUSDT,1,5466,0.0052088991554836385,0.010157504447266881,-0.000662259663544242,-0.02372414074949667,4.212807317739317e-08,-0.3689468997456445,-0.05352612017642653,-0.013599281642524755
hmm,SOLUSDT,2,1739,0.0016572037379045093,0.013928179151156482,0.0021680256394100927,0.03298323723487382,4.2596379260006357e-08,1.245632282391079,-0.07619997643244233,-0.011857336058784926
hmm,SOLUSDT,3,7556,0.0072005931245580634,0.006213736285144157,-4.662980209101679e-05,0.004944199930299272,4.412165401855917e-08,0.037457677073414845,-0.06618663589027728,0.009272244843796506
hmm,TONUSDT,0,4492,0.004280712588077663,0.0037731118482498493,-0.0006209983775161518,-0.06727173282822586,2.0724508402120333e-08,0.0207407675871379,-0.0861328287644474,-0.005933804181799734
hmm,TONUSDT,1,3902,0.0037184640513533034,0.010154276350416326,-0.0005441084168824452,-0.013384636077191049,2.159987639992291e-08,-0.34372733273845435,-0.07539343003981885,-0.03473880670726218
hmm,TONUSDT,2,1525,0.0014532695228892333,0.01623477572582229,0.0027756069138452763,0.02033085361037063,1.7345667700572148e-08,0.922311936711262,-0.04387418767777212,-0.01277789716538896
hmm,TONUSDT,3,6209,0.005916951126307704,0.006112507371852688,-0.0008955668115307904,-0.06239878513448286,2.3172104329568953e-08,0.025867198718554144,-0.08976911347922814,-0.01947180714574049
