method,regime_method,target,horizon,fold,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_hmm,hmm,tb_label_8h,8h,16,-0.007003340359572804,-0.007003340359572804,-0.020408330867898845,0.012065609079988167,0.0035137222139114384,-0.011265111812922784,0.007596701782400536,20,720,-3.333743434998742,-0.030352848305449886,0.06722222222222222,-0.013800400113674893,230,90,0,14400,0.5457638888888889,0.360814642266403
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,1,-0.05499607132721024,-0.05499607132721024,-0.05754650485345519,-0.005884464250718506,-0.014518621227062628,-0.04087470760927947,0.019857346963383298,20,720,1.62150714145629,-0.01821729707508317,0.07333333333333333,0.011774841573397143,252,90,0,14400,0.5792361111111111,0.35943110095325115
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,2,0.015930782502067205,0.015930782502067205,0.011513639442114575,0.004219916698907761,0.019379802015501758,0.016575024668650903,0.015392100389788225,20,720,0.29925640959245026,-0.007076451775754995,0.035,0.0010652501589214491,125,90,0,14400,0.5693055555555555,0.34468810451595955
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,3,0.016754505698895774,0.016754505698895774,0.020226415125398238,-0.05055040912939847,-0.05774506493490792,0.022080863767685567,-0.0159929064112877,20,720,-2.111421315295824,-0.01905622258964702,0.09111111111111111,-0.012608071671575849,314,90,0,14400,0.5565972222222222,0.35775723097787376
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,4,-0.0754680103674365,-0.0754680103674365,-0.06891951727860185,-0.053872363278800656,-0.07118542263095332,-0.060316374413893786,-0.04226580123150284,20,720,-4.4003619669329845,-0.01968662441119075,0.055,-0.016324015212331622,192,90,0,14400,0.5504166666666667,0.34639804657913564
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,5,0.007511804151919377,0.007511804151919377,0.0037806501665081024,-0.05269894023699928,-0.052603454655707746,0.011213445330705821,0.02711197585032259,20,720,0.6716548064028675,-0.02479762301476981,0.065,0.004356005127878149,229,90,0,14400,0.5759722222222222,0.3676209027464285
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,6,0.008194098196246455,0.008194098196246455,0.009372088917343199,0.010796475241492706,0.007966404329956184,0.013076660612996702,0.008863540070398955,20,720,0.7771344599939046,-0.007046404906824495,0.035,0.0017152245529596932,119,90,0,14400,0.5619444444444445,0.34902690851433316
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,7,-0.08089323026198414,-0.08089323026198414,-0.08770444290399329,-0.030296865601350826,-0.03429549204643874,-0.07940885649649744,-0.02517469698468942,20,720,-6.419024313618131,-0.020465596951010287,0.04722222222222222,-0.017694955240472487,166,90,0,14400,0.5651388888888889,0.34628275463081876
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,8,0.018709047610974444,0.018709047610974444,0.010729302724829198,-0.006706813513764967,-0.01185235746510167,0.02405168845325567,0.029256129787706593,20,720,-0.06739078223013702,-0.01570381069592786,0.06861111111111111,-0.0002882576662709413,238,90,0,14400,0.5620138888888889,0.35763514227611215
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,9,0.04428340323191138,0.04428340323191138,0.03440424526086462,0.03628705545496071,0.046799021770665264,0.05132421735749826,0.019175899641353845,20,720,1.3083230293023689,-0.011162790912449205,0.03333333333333333,0.010505085605188702,119,90,0,14400,0.5740277777777778,0.3448718334161575
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,10,-0.07142085374668974,-0.07142085374668974,-0.07463935094901886,0.006838865745859194,0.01042043866959702,-0.05713584692724534,-0.010248439833283648,20,720,-0.5237802579579327,-0.013068727181986307,0.045,-0.001396468751211577,158,90,0,14400,0.5974305555555556,0.35003267080736816
