method,regime_method,target,horizon,symbol,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,TRXUSDT,-0.02579372951999748,-0.02579372951999748,-0.02579372951999748,,,-0.025793729519997487,-0.006364119641741265,1,0,-0.8123943658999353,-0.16615271925220498,0.13402777777777777,-0.1303864556862221,361,1440,0,11520,0.5038194444444445,0.36401150730571635
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,UNIUSDT,-0.03352409880342493,-0.03352409880342493,-0.03352409880342493,,,-0.033524098803424926,-0.010826691122967328,1,0,0.0362692492473523,-0.25304311314059297,0.043055555555555555,-0.008947694755217839,121,1440,0,11520,0.5674479166666667,0.3430869643981713
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,XRPUSDT,0.0004768857318929669,0.0004768857318929669,0.0004768857318929669,,,0.00047688573189294986,-0.00934264067724164,1,0,0.9674085653527585,-0.15329289805775156,0.08402777777777778,0.28591043654262815,239,1440,0,11520,0.5659722222222222,0.3568814608524153
regime_lgbm_hmm,hmm,tb_label_8h,8h,ADAUSDT,-0.006946865763120876,-0.006946865763120876,-0.006946865763120876,,,-0.006946865763120889,0.0012074246794342943,1,0,0.5552058411410601,-0.13147598563211418,0.04791666666666667,0.11258288145303585,136,1440,0,11520,0.5697048611111111,0.3473564411699744
regime_lgbm_hmm,hmm,tb_label_8h,8h,APTUSDT,-0.023661850715354066,-0.023661850715354066,-0.023661850715354066,,,-0.023661850715354062,0.003509109540043731,1,0,1.0803510801014113,-0.09343849892247263,0.03958333333333333,0.25600351909203245,114,1440,0,11520,0.5595486111111111,0.34480180520514586
regime_lgbm_hmm,hmm,tb_label_8h,8h,AVAXUSDT,-0.026491000541765914,-0.026491000541765914,-0.026491000541765914,,,-0.0264910005417659,0.0021421108104217436,1,0,0.5698048745654521,-0.18506592554707546,0.05659722222222222,0.1363104986009891,159,1440,0,11520,0.5697048611111111,0.35314720343665673
regime_lgbm_hmm,hmm,tb_label_8h,8h,BCHUSDT,-0.0152122166922751,-0.0152122166922751,-0.0152122166922751,,,-0.015212216692275082,0.008925428775721963,1,0,0.4979168358764807,-0.15455702984673494,0.043402777777777776,0.07159732544052355,123,1440,0,11520,0.5782118055555555,0.34365953286650286
regime_lgbm_hmm,hmm,tb_label_8h,8h,BNBUSDT,-0.017352297317717633,-0.017352297317717633,-0.017352297317717633,,,-0.017352297317717626,0.007502506382801511,1,0,-2.4351279665005188,-0.37447694264600584,0.10173611111111111,-0.36689947773932685,281,1440,0,11520,0.5575520833333333,0.3654965145171072
regime_lgbm_hmm,hmm,tb_label_8h,8h,BTCUSDT,0.024570384899149762,0.024570384899149762,0.024570384899149762,,,0.024570384899149766,0.015381145709419463,1,0,-1.2956544728592547,-0.2453985835193167,0.0920138888888889,-0.2215038152805614,254,1440,0,11520,0.5749131944444444,0.37367125469217277
regime_lgbm_hmm,hmm,tb_label_8h,8h,DOGEUSDT,0.007835339698798259,0.007835339698798259,0.007835339698798259,,,0.007835339698798247,0.011753336232930806,1,0,0.5490730784445333,-0.16777097964475216,0.05486111111111111,0.1322856099402776,156,1440,0,11520,0.5680555555555555,0.3533219953082383
regime_lgbm_hmm,hmm,tb_label_8h,8h,DOTUSDT,-0.03711531819816862,-0.03711531819816862,-0.03711531819816862,,,-0.03711531819816864,0.0006601863902191024,1,0,-0.5673208182029547,-0.26012235368817993,0.041666666666666664,-0.13813012145867332,118,1440,0,11520,0.5719618055555555,0.3477003016818568
regime_lgbm_hmm,hmm,tb_label_8h,8h,ETCUSDT,-0.02093303714827164,-0.02093303714827164,-0.02093303714827164,,,-0.02093303714827164,0.0017914716374754045,1,0,-1.4100470185017246,-0.27545733694720786,0.06631944444444444,-0.23798621761721617,188,1440,0,11520,0.56484375,0.35160020862198466
regime_lgbm_hmm,hmm,tb_label_8h,8h,ETHUSDT,-0.012502125738835551,-0.012502125738835551,-0.012502125738835551,,,-0.01250212573883555,0.01325466576250731,1,0,-1.4984936866378293,-0.28960949556185445,0.058333333333333334,-0.28632056119466964,163,1440,0,11520,0.5825520833333333,0.357212399804904
regime_lgbm_hmm,hmm,tb_label_8h,8h,ICPUSDT,0.0014825036150704352,0.0014825036150704352,0.0014825036150704352,,,0.0014825036150704417,0.004372882760669127,1,0,-0.12802981731812613,-0.17958735596088854,0.041666666666666664,-0.05187833727064273,117,1440,0,11520,0.5611979166666666,0.3468659609559934
regime_lgbm_hmm,hmm,tb_label_8h,8h,LINKUSDT,-0.024027794935346538,-0.024027794935346538,-0.024027794935346538,,,-0.024027794935346514,0.007400756817269765,1,0,0.9770296512448848,-0.16319836707315832,0.06319444444444444,0.26183074331052825,176,1440,0,11520,0.57421875,0.3565693810030299
regime_lgbm_hmm,hmm,tb_label_8h,8h,LTCUSDT,-0.01312697885813474,-0.01312697885813474,-0.01312697885813474,,,-0.013126978858134736,0.0013423761891803048,1,0,-1.1538779740179619,-0.18919412859610427,0.05138888888888889,-0.16243101905360646,147,1440,0,11520,0.5783854166666667,0.3535775233467093
regime_lgbm_hmm,hmm,tb_label_8h,8h,NEARUSDT,-0.001966548541154401,-0.001966548541154401,-0.001966548541154401,,,-0.001966548541154396,-0.006147150826713159,1,0,-0.5856577752166745,-0.16799292469695562,0.03993055555555555,-0.1412971732908841,114,1440,0,11520,0.5591145833333333,0.3460763773520245
regime_lgbm_hmm,hmm,tb_label_8h,8h,SHIBUSDT,-0.0016217463082660504,-0.0016217463082660504,-0.0016217463082660504,,,-0.0016217463082660376,0.02341449086308774,1,0,0.8625677942986932,-0.1706305743304409,0.050694444444444445,0.25691958520415636,143,1440,0,11520,0.5707465277777778,0.3522534820026657
regime_lgbm_hmm,hmm,tb_label_8h,8h,SOLUSDT,-0.04369291586949071,-0.04369291586949071,-0.04369291586949071,,,-0.04369291586949069,0.0003467985440197866,1,0,0.5095409666031547,-0.14862626432180479,0.06805555555555555,0.11273830356568859,192,1440,0,11520,0.5650173611111111,0.35507275387185183
regime_lgbm_hmm,hmm,tb_label_8h,8h,TONUSDT,0.03288714032795854,0.03288714032795854,0.03288714032795854,,,0.03288714032795854,0.006372995238589573,1,0,-0.2935518738002956,-0.3869998584849785,0.060069444444444446,-0.1372744532640412,171,1440,0,11520,0.5697916666666667,0.3584179346711245
regime_lgbm_hmm,hmm,tb_label_8h,8h,TRXUSDT,-0.0018336077755485795,-0.0018336077755485795,-0.0018336077755485795,,,-0.001833607775548581,0.00760233500965942,1,0,-1.2967885022523349,-0.22487572026596359,0.1326388888888889,-0.20647200628122386,358,1440,0,11520,0.5099826388888888,0.36799874597079857
regime_lgbm_hmm,hmm,tb_label_8h,8h,UNIUSDT,-0.020295582328470316,-0.020295582328470316,-0.020295582328470316,,,-0.020295582328470337,0.001638100199542619,1,0,0.16034953257381512,-0.21841754133012714,0.04861111111111111,0.016820436974222863,139,1440,0,11520,0.5732638888888889,0.35042318176463044
regime_lgbm_hmm,hmm,tb_label_8h,8h,XRPUSDT,0.01325973469331149,0.01325973469331149,0.01325973469331149,,,0.013259734693311471,-0.006970887756388802,1,0,0.45729085308525286,-0.14587315145092472,0.07430555555555556,0.10381999909147366,205,1440,0,11520,0.56953125,0.36104544101158126
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ADAUSDT,-0.01250060312459574,-0.01250060312459574,-0.01250060312459574,,,-0.012500603124595748,-0.011784280182498247,1,0,-1.0149550792345186,-0.29212421667024235,0.05243055555555556,-0.24115723420955082,147,1440,0,11520,0.5682291666666667,0.346840565874724
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,APTUSDT,-0.02140001336929419,-0.02140001336929419,-0.02140001336929419,,,-0.021400013369294184,-0.008218043403836136,1,0,0.24272676260094364,-0.16290446384966836,0.03958333333333333,0.03791442819158153,113,1440,0,11520,0.5582465277777777,0.34433627234913294
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,AVAXUSDT,-0.02128738080386104,-0.02128738080386104,-0.02128738080386104,,,-0.021287380803861052,0.0053743163238665105,1,0,0.8173676606568544,-0.14507307158556354,0.06458333333333334,0.30462988670578084,178,1440,0,11520,0.5671006944444444,0.3524319934571552
