method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,14,-0.05131613514480231,0.010398220450570143,0.5842361111111111,0.35777574728962475,-1.6315692995021471,-0.31094561443069324,0.034444444444444444,-0.31094561443069324,972,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,15,-0.022442625054926325,-0.004284906631424397,0.5533333333333333,0.35045178060380194,-0.4643370479389575,-0.24728129768416954,0.03166666666666667,-0.11413780768140647,887,14400
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,16,-0.02996238400735343,-0.014994537092165193,0.5630555555555555,0.3496866613882889,-1.3402352960052837,-0.24860897745018382,0.04420138888888889,-0.2392853004136305,1233,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,1,0.05966480099629444,0.020235471321608585,0.57375,0.3558225772697035,0.9394162167965725,-0.22403479986240965,0.0425,0.36295745653115996,1186,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,2,0.1266235790815613,0.06777625489106961,0.5617361111111111,0.3589131824794322,1.1321679899120478,-0.2501553450491395,0.034340277777777775,0.4013752139364304,969,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,3,-0.028833965293774248,0.01874739575291603,0.5761111111111111,0.3562833466225777,1.8467485559785801,-0.10586569375398172,0.04034722222222222,0.5227057156794692,1124,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,4,0.04388323617824227,0.02757470072671981,0.5732638888888889,0.3590224809986488,-0.31755800677027296,-0.350742476994535,0.050729166666666665,-0.11860014812972808,1431,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,5,0.02697934597050423,0.011358534060922248,0.5421527777777778,0.35413645959258305,1.1611838653327429,-0.3255130791604855,0.04604166666666667,0.41954569051168167,1296,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,6,-0.017804856961489184,-0.019675613843979523,0.5265277777777778,0.35551711366390376,-1.3328635955533503,-0.5213171409405217,0.04972222222222222,-0.325767319093592,1401,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,7,0.008140668272966509,-0.001953975399655094,0.5699305555555556,0.35749310340637575,-2.564503546591715,-0.45734709402004564,0.05388888888888889,-0.4358829287086282,1494,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,8,-0.018414491706877048,-0.01940039694241383,0.5545138888888889,0.35087376035605544,-0.24533391215119268,-0.320488464782441,0.035,-0.09273824995014546,979,14400
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,9,-0.006594619232997947,0.0014799380940231745,0.5574305555555555,0.35230428456531393,-0.9405123347807101,-0.38571447072439663,0.051006944444444445,-0.3134595418070687,1440,14400
