fold,encoder_method,stage,epoch,train_loss,validation_loss,loss,train_valid_anchor_pct,train_positive_pair_count,train_hard_negative_pair_count,validation_valid_anchor_pct,validation_positive_pair_count,validation_hard_negative_pair_count,valid_anchor_pct,positive_pair_count,hard_negative_pair_count
6,guided,inner_selection,18,0.3837804399430752,1.08595117777586,,0.996875,4307.5,2.2,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,19,0.37758116498589517,1.0779783412814141,,0.996875,4300.65,2.6,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,20,0.3274370085448027,1.0595713743939996,,0.996875,4297.8,2.55,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,21,0.29775587911062756,1.0242369130253792,,0.99375,4296.85,3.2,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,22,0.3313392292708158,0.9808011241257191,,0.996875,4303.65,2.75,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,23,0.33521795831620693,0.9758806962519884,,0.99375,4318.1,2.35,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,24,0.25358596788719295,0.9740400960668921,,0.996875,4310.9,2.95,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,25,0.25709398128092287,0.9778952553868294,,0.996875,4319.0,2.55,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,26,0.23030578400939702,0.9365879636257887,,0.996875,4299.4,2.5,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,27,0.22595274727791548,0.9122167360037565,,0.99375,4299.0,2.45,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,28,0.26286039873957634,0.9405218161642551,,0.996875,4319.75,1.7,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,29,0.20960896441247315,0.9513734256848693,,1.0,4333.5,2.45,0.9890625,4770.5,1087.75,,,
6,guided,inner_selection,30,0.21972096264362334,0.9273032300174237,,0.996875,4306.65,2.1,0.9890625,4770.5,1087.75,,,
6,guided,outer_refit,1,,,1.1083443086594342,,,,,,,0.99375,4678.85,2.25
6,guided,outer_refit,2,,,1.0356970514636488,,,,,,,1.0,4692.05,2.85
6,guided,outer_refit,3,,,1.0180859372019768,,,,,,,0.996875,4695.75,2.9
6,guided,outer_refit,4,,,1.013572345674038,,,,,,,0.996875,4715.2,2.4
